44, 8, 63, 35, 34, 86, -1
9, 11, 69, 97, 12, 34, -1
8, 83, 69, 14, 77, 52, 91
36, 12, 85, 33, 46, 42, -1
69, 60, 100, 30, 93, 32, -1
88, 17, 46, 5, 47, 15, -1
20, 56, 14, 85, 9, 10, -1
94, 89, 37, 73, 12, 80, -1
55, 78, 50, 34, 28, 89, -1
73, 51, 90, 45, 77, 74, -1
84, 77, 38, 46, 82, 80, -1
41, 9, 43, 30, 65, 88, -1
53, 33, 62, 45, 100, 32, -1
57, 59, 44, 46, 95, 92, -1
98, 92, 59, 55, 68, 10, -1
73, 57, 1, 62, 48, 7, -1
85, 35, 76, 92, 21, 96, -1
96, 16, 48, 37, 30, 84, -1
18, 33, 30, 72, 17, 24, -1
87, 28, 26, 21, 88, 28, -1
43, 10, 35, 63, 90, 15, -1
79, 88, 45, 51, 65, 86, -1
65, 80, 98, 21, 76, 14, -1
38, 15, 4, 69, 21, 39, -1
44, 87, 64, 42, 75, 76, -1
31, 23, 91, 46, 55, 5, -1
84, 89, 15, 46, 15, 51, -1
59, 49, 7, 98, 58, 37, -1
95, 60, 73, 76, 55, 67, -1
1, 16, 94, 95, 11, 54, -1
16, 86, 100, 60, 65, 16, -1
21, 74, 45, 34, 27, 45, -1
62, 6, 82, 83, 62, 42, -1
73, 7, 20, 84, 9, 78, -1
65, 20, 65, 76, 92, 55, -1
89, 93, 99, 13, 59, 34, -1
73, 15, 53, 76, 38, 16, -1
8, 60, 77, 55, 17, 71, -1
82, 88, 48, 60, 96, 53, -1
1, 78, 20, 21, 11, 8, -1
92, 23, 41, 57, 80, 80, -1
72, 64, 99, 16, 43, 61, -1
71, 79, 11, 87, 46, 100, -1
51, 81, 85, 44, 68, 82, -1
26, 94, 22, 19, 4, 16, -1
70, 12, 50, 69, 9, 75, -1
63, 64, 36, 11, 9, 53, -1
51, 14, 69, 49, 42, 94, -1
98, 28, 29, 14, 34, 63, -1
91, 17, 47, 88, 77, 69, -1
16, 90, 80, 80, 71, 39, -1
96, 91, 65, 24, 81, 74, -1
45, 45, 44, 16, 68, 1, -1
59, 79, 42, 91, 26, 64, -1
81, 63, 79, 36, 60, 22, -1
74, 32, 53, 47, 8, 35, -1
14, 93, 58, 26, 93, 67, -1
59, 50, 30, 14, 17, 89, -1
38, 18, 21, 79, 72, 57, -1
35, 91, 29, 99, 62, 25, -1
25, 71, 2, 79, 12, 83, -1
68, 42, 37, 29, 2, 11, -1
4, 20, 88, 11, 42, 24, -1
10, 94, 19, 77, 61, 33, -1
60, 25, 59, 86, 61, 3, -1
41, 60, 23, 65, 76, 47, -1
35, 77, 57, 5, 66, 13, -1
90, 98, 10, 10, 89, 46, -1
79, 79, 17, 27, 64, 35, -1
100, 28, 56, 100, 74, 68, -1
54, 95, 42, 31, 57, 7, -1
97, 18, 59, 99, 76, 22, -1
92, 17, 90, 94, 2, 16, -1
20, 89, 10, 41, 97, 14, -1
28, 29, 6, 25, 28, 25, -1
23, 28, 100, 61, 35, 37, -1
52, 32, 75, 22, 4, 36, -1
46, 94, 22, 56, 83, 93, -1
56, 89, 87, 100, 7, 69, -1
44, 39, 88, 88, 80, 88, -1
15, 94, 88, 30, 86, 28, -1
95, 39, 41, 14, 94, 30, -1
94, 21, 35, 49, 88, 22, -1
62, 74, 98, 70, 97, 62, -1
73, 74, 13, 45, 25, 60, -1
80, 99, 34, 2, 28, 98, -1
45, 19, 40, 8, 43, 60, -1
10, 93, 24, 37, 86, 98, -1
14, 70, 72, 11, 45, 43, -1
58, 22, 8, 65, 83, 1, -1
96, 64, 63, 69, 16, 85, -1
97, 78, 95, 4, 75, 14, -1
49, 53, 4, 13, 100, 77, -1
70, 34, 55, 33, 39, 84, -1
99, 11, 75, 22, 88, 61, 110
41, 25, 88, 36, 18, 83, -1
67, 30, 52, 63, 89, 32, -1
56, 11, 22, 79, 24, 74, -1
20, 87, 4, 42, 4, 90, -1
96, 68, 7, 98, 81, 33, -1
41, 85, 2, 23, 7, 44, -1
77, 25, 97, 66, 81, 94, -1
10, 100, 6, 0, 81, 62, -1
46, 67, 95, 44, 55, 9, -1
79, 40, 89, 6, 73, 80, -1
36, 100, 63, 52, 46, 21, 236
35, 63, 27, 5, 77, 10, -1
9, 9, 94, 24, 62, 64, -1
89, 60, 100, 20, 83, 99, 269
94, 50, 98, 29, 43, 47, 244
18, 74, 38, 39, 66, 60, -1
98, 100, 53, 0, 61, 47, -1
54, 75, 98, 56, 41, 88, -1
81, 93, 85, 77, 71, 21, -1
97, 93, 77, 77, 72, 95, -1
12, 59, 30, 96, 66, 73, -1
78, 17, 72, 72, 61, 57, -1
7, 36, 20, 55, 9, 68, -1
81, 43, 49, 71, 55, 15, -1
1, 55, 78, 85, 65, 24, -1
23, 72, 64, 13, 82, 98, 95
44, 3, 83, 77, 92, 67, -1
40, 38, 71, 0, 33, 51, -1
2, 48, 58, 20, 16, 94, -1
63, 25, 6, 68, 100, 16, -1
75, 17, 57, 16, 30, 65, -1
98, 77, 88, 75, 63, 1, -1
81, 7, 41, 79, 31, 49, -1
50, 56, 5, 84, 81, 36, -1
21, 55, 13, 60, 42, 29, -1
42, 51, 65, 93, 55, 70, -1
84, 60, 76, 1, 56, 100, -1
83, 67, 15, 4, 45, 81, -1
90, 40, 66, 79, 78, 27, -1
61, 63, 95, 23, 7, 12, -1
56, 24, 19, 16, 63, 5, -1
43, 39, 7, 99, 68, 91, -1
55, 50, 20, 98, 90, 20, -1
20, 25, 22, 95, 75, 1, -1
35, 45, 74, 68, 2, 48, -1
55, 39, 66, 76, 92, 37, -1
45, 26, 83, 92, 62, 76, -1
76, 24, 97, 0, 39, 6, -1
9, 21, 13, 4, 28, 92, -1
96, 26, 90, 86, 89, 78, -1
27, 39, 23, 10, 70, 52, -1
16, 80, 33, 22, 49, 44, -1
26, 43, 61, 38, 4, 54, -1
9, 64, 6, 42, 75, 97, -1
3, 97, 96, 82, 98, 5, -1
2, 81, 54, 26, 9, 74, -1
11, 1, 100, 17, 49, 89, -1
21, 21, 69, 45, 60, 72, -1
70, 51, 16, 85, 70, 14, -1
75, 36, 17, 88, 65, 95, -1
29, 35, 88, 97, 64, 71, -1
68, 28, 100, 63, 67, 7, -1
56, 14, 64, 12, 14, 35, -1
7, 3, 4, 91, 21, 75, 154
36, 38, 96, 43, 23, 35, 112
52, 22, 27, 13, 75, 48, -1
82, 15, 67, 48, 7, 18, -1
80, 90, 35, 29, 60, 18, -1
10, 42, 7, 88, 31, 12, -1
63, 51, 81, 65, 87, 74, -1
49, 90, 18, 31, 44, 73, -1
63, 76, 31, 26, 30, 62, -1
78, 7, 80, 65, 86, 47, -1
88, 96, 71, 13, 7, 100, -1
34, 31, 14, 33, 20, 99, -1
79, 99, 1, 56, 92, 86, -1
82, 55, 97, 49, 37, 91, -1
38, 51, 18, 38, 92, 65, -1
44, 39, 83, 39, 66, 13, -1
31, 16, 20, 45, 60, 82, -1
50, 91, 23, 31, 30, 96, -1
31, 25, 85, 99, 85, 59, -1
10, 17, 6, 11, 3, 70, -1
19, 41, 29, 14, 55, 25, -1
5, 61, 38, 24, 52, 30, -1
63, 92, 75, 86, 59, 12, -1
1, 60, 25, 5, 39, 33, -1
17, 33, 54, 28, 5, 76, -1
30, 25, 74, 79, 51, 87, -1
14, 2, 79, 13, 72, 99, -1
60, 4, 59, 5, 41, 79, -1
94, 46, 66, 18, 88, 72, -1
96, 87, 20, 54, 29, 84, -1
62, 89, 96, 38, 7, 66, -1
58, 40, 1, 58, 21, 34, -1
37, 51, 28, 90, 60, 93, -1
26, 19, 3, 41, 7, 69, -1
70, 36, 32, 99, 25, 68, -1
81, 28, 67, 54, 76, 68, -1
36, 43, 67, 63, 47, 1, -1
41, 94, 15, 49, 41, 49, -1
85, 72, 3, 47, 83, 90, -1
71, 86, 92, 12, 91, 86, -1
71, 90, 64, 51, 76, 10, -1
74, 60, 80, 55, 11, 92, -1
23, 4, 2, 9, 84, 37, -1
73, 48, 57, 14, 40, 98, -1
44, 23, 63, 57, 2, 12, 67
35, 18, 82, 24, 55, 90, -1
62, 79, 23, 97, 14, 73, -1
28, 29, 76, 54, 48, 71, -1
4, 82, 16, 59, 31, 71, -1
78, 86, 2, 98, 33, 24, -1
51, 86, 44, 77, 43, 46, -1
38, 21, 95, 14, 75, 89, -1
52, 42, 79, 69, 20, 74, -1
4, 74, 76, 75, 93, 73, -1
22, 56, 13, 4, 83, 50, -1
41, 51, 8, 0, 89, 48, -1
69, 99, 62, 81, 30, 25, -1
37, 73, 100, 64, 55, 100, -1
51, 29, 1, 98, 54, 6, -1
80, 71, 32, 75, 56, 23, -1
67, 51, 64, 66, 30, 31, -1
27, 76, 92, 57, 79, 10, -1
5, 38, 18, 0, 29, 87, -1
69, 39, 95, 16, 46, 40, 108
81, 95, 55, 80, 32, 22, 176
96, 7, 96, 47, 35, 96, -1
97, 57, 5, 26, 72, 7, -1
54, 91, 45, 83, 73, 90, -1
54, 55, 72, 58, 28, 63, -1
53, 50, 91, 29, 89, 36, -1
95, 95, 17, 15, 38, 40, -1
94, 73, 17, 74, 15, 42, -1
49, 46, 56, 41, 70, 91, 601
54, 67, 81, 62, 89, 52, -1
76, 96, 35, 86, 32, 94, -1
87, 83, 6, 7, 48, 93, -1
11, 31, 20, 54, 19, 44, 73
44, 59, 60, 24, 72, 57, -1
44, 40, 100, 46, 28, 11, -1
63, 23, 67, 72, 98, 86, -1
3, 52, 60, 45, 33, 11, -1
11, 63, 67, 80, 13, 69, -1
21, 50, 11, 64, 52, 5, -1
20, 78, 55, 96, 21, 40, -1
59, 61, 10, 72, 61, 91, -1
24, 17, 55, 20, 14, 60, -1
13, 46, 100, 52, 59, 50, -1
30, 61, 80, 44, 80, 11, -1
31, 65, 16, 85, 1, 13, -1
78, 42, 22, 8, 23, 53, -1
4, 56, 44, 96, 11, 99, -1
28, 23, 65, 79, 84, 97, -1
63, 18, 10, 51, 20, 13, -1
100, 7, 8, 78, 11, 87, -1
89, 57, 35, 70, 77, 9, -1
47, 68, 19, 25, 95, 37, -1
6, 75, 29, 31, 44, 3, -1
19, 78, 20, 57, 9, 77, -1
95, 2, 45, 29, 86, 8, -1
21, 55, 94, 89, 68, 75, -1
47, 29, 41, 40, 27, 76, -1
17, 58, 9, 24, 29, 93, -1
21, 5, 49, 39, 73, 46, -1
10, 31, 82, 94, 51, 73, -1
16, 20, 14, 40, 68, 86, 176
60, 53, 54, 15, 3, 62, -1
43, 10, 6, 97, 46, 22, -1
53, 94, 47, 25, 56, 26, 1369
42, 97, 68, 26, 83, 24, -1
21, 24, 35, 63, 73, 71, -1
31, 98, 20, 95, 29, 85, -1
90, 86, 100, 23, 23, 54, -1
87, 45, 49, 49, 63, 93, -1
44, 38, 9, 65, 87, 6, -1
40, 82, 67, 58, 43, 56, -1
79, 72, 88, 41, 45, 92, -1
65, 85, 76, 13, 22, 31, -1
27, 91, 51, 9, 0, 45, -1
51, 6, 68, 24, 80, 39, -1
30, 4, 2, 56, 9, 44, -1
18, 88, 6, 31, 7, 17, -1
64, 69, 41, 83, 62, 11, -1
59, 28, 20, 73, 61, 50, -1
78, 74, 58, 95, 69, 44, -1
62, 81, 48, 43, 62, 14, -1
67, 46, 81, 76, 47, 4, -1
53, 84, 60, 79, 60, 96, -1
43, 15, 50, 18, 48, 18, -1
51, 85, 35, 82, 100, 2, -1
38, 69, 13, 24, 21, 49, -1
13, 56, 96, 16, 80, 4, -1
74, 42, 19, 63, 85, 55, -1
82, 56, 46, 48, 98, 58, -1
76, 13, 15, 95, 63, 50, -1
65, 56, 66, 6, 61, 6, -1
26, 52, 68, 67, 53, 96, -1
72, 70, 24, 0, 98, 2, -1
97, 40, 89, 23, 30, 86, -1
11, 85, 65, 95, 5, 40, -1
40, 41, 6, 7, 42, 82, -1
70, 6, 89, 99, 51, 90, -1
6, 12, 47, 85, 85, 79, -1
8, 17, 8, 11, 100, 22, -1
65, 42, 13, 94, 65, 70, -1
40, 49, 86, 8, 70, 87, -1
27, 63, 73, 52, 65, 59, -1
91, 85, 12, 23, 29, 79, -1
13, 56, 23, 65, 13, 76, -1
60, 52, 87, 30, 57, 66, -1
6, 38, 23, 59, 34, 26, -1
17, 56, 41, 24, 3, 90, -1
29, 72, 9, 97, 44, 22, -1
79, 32, 60, 60, 19, 49, -1
71, 87, 18, 98, 34, 27, -1
18, 52, 74, 36, 22, 8, -1
9, 82, 62, 69, 28, 99, -1
21, 6, 39, 4, 45, 75, -1
59, 23, 30, 9, 2, 18, -1
46, 26, 1, 42, 51, 23, -1
58, 59, 100, 2, 98, 81, -1
5, 90, 82, 75, 53, 7, -1
17, 45, 42, 84, 18, 32, -1
70, 59, 21, 22, 19, 54, -1
2, 32, 78, 93, 36, 65, -1
1, 37, 44, 15, 69, 49, -1
0, 72, 89, 6, 92, 17, -1
82, 51, 64, 22, 10, 67, -1
80, 30, 94, 77, 22, 68, -1
33, 27, 35, 3, 78, 18, -1
99, 22, 56, 33, 91, 17, -1
76, 64, 59, 10, 87, 76, 1228
2, 68, 18, 78, 0, 13, -1
29, 57, 65, 98, 43, 74, -1
16, 37, 66, 68, 58, 1, -1
2, 39, 77, 41, 80, 48, -1
94, 67, 13, 30, 71, 100, -1
86, 59, 88, 32, 73, 32, -1
81, 82, 31, 24, 56, 89, -1
57, 90, 7, 15, 20, 52, -1
8, 73, 58, 66, 18, 21, -1
53, 3, 16, 4, 61, 100, 65
15, 95, 41, 36, 66, 35, 300
78, 37, 94, 19, 52, 92, -1
22, 88, 84, 89, 77, 20, -1
1, 33, 26, 56, 37, 54, -1
32, 63, 25, 35, 19, 64, -1
56, 8, 30, 13, 54, 31, -1
72, 38, 86, 70, 69, 90, -1
68, 4, 100, 19, 20, 77, -1
41, 61, 89, 97, 40, 44, -1
96, 21, 21, 33, 98, 58, -1
50, 34, 35, 13, 94, 60, -1
78, 47, 93, 56, 93, 17, -1
12, 22, 69, 62, 56, 35, -1
80, 8, 48, 75, 60, 37, -1
83, 40, 26, 16, 10, 50, -1
79, 32, 15, 51, 35, 28, -1
46, 45, 40, 96, 93, 27, -1
62, 44, 83, 4, 68, 57, -1
42, 79, 87, 58, 44, 24, -1
69, 9, 2, 28, 68, 93, 96
63, 57, 11, 72, 17, 1, -1
44, 17, 17, 92, 32, 42, 316
66, 40, 10, 22, 31, 4, 146
73, 91, 49, 87, 77, 87, 164
52, 38, 91, 52, 55, 3, -1
70, 39, 16, 96, 65, 69, -1
81, 96, 89, 78, 74, 22, -1
25, 22, 50, 83, 46, 13, -1
19, 3, 83, 82, 80, 16, -1
59, 100, 93, 34, 72, 25, -1
34, 86, 67, 53, 14, 73, -1
17, 42, 5, 56, 38, 5, -1
15, 58, 40, 12, 9, 49, -1
72, 31, 87, 34, 46, 22, -1
15, 40, 57, 65, 17, 96, -1
58, 92, 36, 54, 8, 70, -1
42, 69, 1, 99, 92, 13, -1
64, 38, 98, 92, 2, 47, -1
60, 35, 73, 36, 3, 82, -1
76, 76, 93, 50, 66, 15, -1
31, 7, 98, 92, 34, 94, -1
60, 59, 56, 46, 83, 1, -1
41, 4, 76, 18, 16, 69, -1
98, 72, 34, 7, 46, 79, -1
27, 26, 22, 61, 70, 41, -1
20, 38, 82, 70, 58, 47, -1
72, 68, 44, 22, 3, 84, -1
42, 1, 2, 40, 80, 97, -1
40, 13, 31, 7, 72, 87, 79
0, 49, 48, 43, 93, 37, -1
73, 28, 27, 55, 42, 66, -1
1, 41, 91, 19, 81, 29, -1
16, 52, 65, 37, 62, 26, -1
97, 44, 84, 54, 14, 76, -1
44, 14, 42, 92, 72, 100, -1
77, 52, 86, 41, 58, 5, -1
8, 34, 36, 34, 42, 92, 76
5, 90, 77, 89, 64, 52, -1
78, 29, 7, 6, 49, 68, -1
54, 32, 96, 8, 70, 9, -1
67, 24, 37, 30, 67, 33, -1
59, 14, 58, 46, 1, 41, -1
79, 19, 33, 36, 67, 28, -1
28, 68, 11, 2, 32, 5, -1
18, 2, 25, 91, 44, 85, -1
62, 79, 3, 8, 16, 74, -1
73, 71, 26, 23, 50, 23, -1
29, 80, 70, 94, 100, 52, -1
68, 57, 18, 81, 76, 85, -1
99, 45, 33, 76, 93, 75, -1
81, 94, 88, 56, 73, 53, -1
3, 96, 72, 49, 61, 63, -1
84, 21, 49, 33, 5, 92, -1
72, 9, 75, 45, 55, 36, -1
33, 10, 45, 97, 32, 46, -1
64, 27, 3, 78, 62, 97, -1
89, 88, 68, 85, 53, 33, -1
20, 33, 8, 74, 17, 33, -1
12, 87, 3, 91, 67, 16, -1
83, 82, 23, 35, 81, 30, -1
66, 14, 74, 55, 30, 80, -1
86, 100, 74, 77, 67, 75, -1
43, 37, 33, 49, 63, 4, -1
21, 40, 11, 55, 26, 8, 341
14, 7, 90, 21, 98, 6, -1
9, 91, 38, 21, 71, 52, -1
91, 79, 98, 5, 88, 89, -1
64, 16, 81, 56, 71, 39, -1
34, 21, 89, 18, 71, 1, -1
10, 40, 57, 93, 27, 39, 4170
68, 61, 10, 65, 80, 71, -1
84, 5, 33, 55, 92, 52, -1
42, 33, 39, 48, 54, 14, -1
50, 29, 76, 29, 40, 28, -1
59, 74, 30, 84, 20, 100, -1
73, 90, 81, 100, 99, 84, 793
33, 11, 2, 23, 51, 47, -1
22, 70, 55, 74, 26, 64, -1
41, 60, 97, 42, 39, 30, -1
32, 46, 95, 52, 82, 85, -1
39, 67, 90, 43, 26, 6, -1
43, 27, 96, 1, 57, 69, -1
59, 22, 71, 1, 53, 14, -1
88, 19, 63, 86, 22, 45, -1
84, 97, 45, 42, 34, 69, -1
94, 66, 84, 16, 53, 26, -1
82, 91, 37, 13, 86, 75, -1
45, 43, 19, 96, 99, 69, -1
20, 97, 39, 64, 35, 24, -1
74, 99, 95, 55, 93, 9, -1
42, 36, 31, 95, 39, 29, -1
10, 11, 8, 72, 19, 24, 186
4, 90, 22, 1, 32, 78, -1
58, 80, 65, 59, 60, 76, -1
97, 80, 69, 74, 6, 75, -1
91, 89, 100, 84, 72, 98, -1
56, 21, 5, 41, 12, 9, -1
76, 19, 37, 66, 90, 15, -1
32, 11, 57, 83, 23, 75, -1
77, 100, 77, 48, 1, 75, -1
64, 90, 63, 83, 100, 3, -1
26, 39, 41, 99, 88, 82, -1
43, 48, 35, 16, 73, 50, 235
8, 26, 13, 16, 85, 33, -1
39, 12, 91, 89, 24, 7, -1
81, 33, 98, 78, 64, 3, -1
61, 35, 53, 61, 67, 4, -1
40, 14, 17, 60, 65, 63, -1
41, 50, 86, 73, 13, 97, -1
40, 2, 71, 85, 47, 56, -1
45, 80, 28, 93, 39, 93, -1
62, 34, 76, 63, 51, 81, -1
0, 52, 32, 21, 93, 16, -1
75, 58, 80, 95, 22, 79, -1
76, 9, 47, 56, 5, 40, -1
90, 65, 74, 77, 45, 25, -1
45, 87, 90, 87, 5, 95, -1
1, 13, 34, 41, 70, 33, -1
6, 31, 47, 12, 31, 9, -1
94, 14, 76, 98, 55, 60, -1
42, 98, 41, 62, 77, 47, -1
74, 74, 98, 11, 62, 96, -1
83, 41, 54, 82, 27, 10, -1
55, 75, 81, 19, 48, 14, -1
63, 42, 7, 28, 71, 41, -1
69, 55, 75, 79, 40, 48, 399
26, 45, 23, 91, 3, 86, -1
54, 49, 15, 19, 14, 37, -1
27, 50, 33, 21, 99, 74, -1
6, 11, 37, 31, 63, 68, -1
42, 65, 82, 85, 4, 30, -1
100, 50, 68, 34, 78, 72, -1
44, 83, 22, 53, 31, 91, -1
28, 48, 24, 93, 71, 68, -1
91, 71, 13, 31, 100, 40, -1
59, 95, 65, 69, 5, 88, -1
42, 45, 73, 24, 44, 3, -1
84, 94, 22, 35, 93, 79, -1
79, 22, 66, 99, 30, 96, 189
81, 41, 73, 84, 26, 51, -1
61, 78, 69, 16, 73, 40, -1
83, 41, 20, 81, 1, 18, -1
99, 82, 28, 50, 96, 96, -1
18, 46, 16, 76, 68, 40, -1
21, 6, 41, 57, 7, 37, -1
67, 68, 58, 9, 92, 27, -1
61, 73, 8, 85, 72, 44, -1
25, 42, 51, 43, 44, 66, -1
8, 63, 12, 35, 18, 84, -1
77, 52, 40, 100, 29, 22, 129
43, 43, 76, 27, 37, 4, -1
43, 36, 51, 92, 6, 36, -1
55, 1, 13, 19, 43, 55, -1
6, 84, 86, 17, 59, 28, -1
45, 25, 23, 72, 75, 18, -1
37, 1, 18, 24, 93, 15, -1
32, 86, 41, 50, 13, 53, -1
63, 84, 84, 100, 53, 59, -1
78, 85, 21, 14, 47, 94, -1
36, 65, 5, 88, 95, 6, -1
4, 81, 89, 27, 34, 98, -1
48, 12, 10, 34, 91, 90, 216
19, 39, 40, 98, 56, 41, -1
72, 47, 97, 67, 40, 54, -1
21, 6, 70, 40, 19, 97, -1
50, 4, 48, 46, 3, 68, -1
18, 34, 76, 24, 13, 24, 154
63, 7, 52, 35, 28, 44, -1
39, 86, 93, 55, 71, 30, -1
71, 77, 87, 94, 75, 81, -1
51, 2, 42, 29, 12, 12, 53
70, 70, 69, 8, 64, 76, -1
53, 11, 21, 53, 24, 54, -1
84, 40, 36, 93, 38, 56, -1
61, 63, 1, 100, 49, 74, -1
64, 29, 82, 23, 24, 96, -1
82, 53, 17, 21, 35, 88, -1
42, 56, 42, 9, 0, 58, -1
53, 42, 92, 58, 21, 67, -1
98, 57, 86, 91, 92, 53, -1
45, 58, 76, 26, 25, 33, 451
96, 59, 62, 36, 37, 4, -1
55, 23, 22, 48, 47, 2, -1
50, 61, 17, 60, 35, 5, -1
51, 30, 25, 100, 23, 31, -1
87, 26, 17, 99, 2, 86, -1
96, 64, 31, 89, 55, 67, -1
98, 96, 24, 6, 8, 1, -1
43, 43, 46, 1, 33, 33, 430
26, 32, 46, 48, 77, 96, -1
34, 51, 49, 97, 86, 67, -1
75, 86, 94, 5, 49, 99, -1
45, 85, 16, 99, 63, 42, -1
51, 17, 28, 4, 68, 67, -1
10, 73, 92, 81, 97, 67, -1
97, 64, 70, 41, 19, 23, -1
15, 35, 69, 45, 72, 78, -1
94, 52, 80, 43, 46, 2, -1
4, 38, 1, 51, 54, 70, -1
79, 58, 53, 9, 64, 67, -1
11, 33, 88, 43, 44, 42, -1
2, 11, 3, 84, 9, 2, -1
1, 8, 73, 35, 16, 72, -1
60, 54, 10, 74, 7, 15, -1
15, 61, 42, 77, 8, 17, -1
46, 98, 17, 92, 60, 51, -1
22, 38, 96, 1, 8, 22, -1
82, 4, 41, 4, 87, 21, -1
46, 85, 78, 66, 50, 35, 216
36, 7, 82, 6, 48, 55, -1
84, 87, 2, 12, 9, 79, -1
64, 41, 42, 34, 77, 49, -1
28, 39, 83, 39, 6, 100, -1
29, 4, 33, 35, 80, 61, -1
25, 59, 5, 9, 1, 51, -1
90, 4, 55, 63, 54, 76, -1
35, 13, 87, 47, 47, 54, -1
64, 8, 18, 7, 22, 39, -1
40, 25, 60, 91, 43, 11, -1
52, 71, 59, 14, 13, 93, -1
32, 92, 20, 20, 32, 19, -1
61, 78, 34, 63, 100, 84, -1
89, 38, 74, 45, 28, 21, -1
61, 72, 22, 16, 69, 10, -1
89, 2, 64, 93, 42, 71, -1
3, 75, 21, 9, 87, 43, -1
96, 22, 49, 81, 76, 52, -1
25, 15, 3, 58, 76, 61, -1
98, 32, 37, 57, 92, 10, -1
0, 60, 85, 93, 72, 82, -1
56, 85, 72, 90, 16, 44, -1
63, 59, 44, 33, 3, 18, -1
38, 49, 97, 58, 52, 88, -1
51, 21, 49, 1, 29, 29, -1
59, 27, 73, 12, 47, 89, -1
12, 57, 35, 3, 58, 1, -1
71, 17, 67, 65, 31, 24, -1
2, 45, 38, 89, 57, 18, -1
61, 37, 67, 43, 94, 85, -1
2, 4, 79, 32, 32, 61, -1
55, 60, 90, 28, 17, 53, -1
75, 33, 55, 16, 16, 53, -1
44, 59, 87, 24, 86, 67, -1
45, 14, 80, 57, 82, 45, -1
60, 77, 51, 95, 31, 81, -1
98, 9, 100, 73, 3, 54, -1
46, 64, 47, 72, 64, 41, -1
74, 29, 79, 58, 48, 67, -1
11, 100, 78, 8, 66, 86, -1
60, 17, 46, 7, 60, 15, -1
69, 68, 68, 95, 97, 20, -1
29, 99, 11, 3, 27, 23, -1
83, 90, 9, 30, 38, 4, -1
84, 91, 56, 60, 20, 96, -1
29, 9, 51, 66, 69, 71, -1
10, 79, 25, 89, 20, 56, -1
30, 49, 4, 40, 67, 20, -1
71, 12, 45, 1, 29, 93, 407
84, 90, 53, 30, 90, 11, -1
22, 8, 90, 85, 89, 11, -1
80, 74, 48, 5, 82, 78, -1
29, 19, 54, 18, 81, 85, -1
78, 48, 30, 83, 47, 84, -1
17, 82, 38, 10, 31, 95, -1
86, 90, 78, 67, 3, 5, -1
66, 51, 44, 59, 2, 27, -1
27, 66, 61, 0, 1, 52, -1
2, 3, 51, 30, 32, 72, -1
35, 68, 70, 14, 9, 58, -1
76, 62, 6, 77, 81, 45, -1
54, 55, 61, 0, 19, 18, 494
73, 60, 65, 44, 82, 99, -1
15, 43, 36, 84, 57, 37, -1
70, 100, 50, 95, 81, 4, -1
79, 45, 51, 34, 26, 24, -1
74, 56, 43, 71, 26, 64, -1
88, 58, 45, 59, 77, 5, -1
98, 24, 95, 68, 40, 82, -1
39, 25, 83, 100, 34, 41, -1
30, 97, 29, 32, 91, 34, -1
0, 13, 30, 5, 41, 95, 169
58, 20, 75, 98, 51, 14, -1
18, 80, 44, 1, 7, 94, -1
33, 62, 97, 75, 16, 38, -1
69, 19, 28, 17, 93, 89, -1
64, 11, 44, 75, 7, 66, -1
48, 21, 23, 63, 78, 29, -1
7, 11, 82, 31, 58, 32, -1
71, 47, 56, 39, 98, 44, -1
22, 90, 6, 57, 95, 47, -1
100, 32, 24, 70, 69, 53, 484
18, 57, 83, 86, 54, 66, -1
43, 38, 36, 25, 94, 92, 119
6, 19, 20, 93, 0, 56, -1
20, 83, 48, 23, 48, 98, -1
65, 67, 12, 94, 15, 13, -1
41, 76, 69, 56, 18, 67, -1
2, 51, 46, 98, 62, 12, -1
13, 84, 68, 6, 61, 7, -1
83, 76, 9, 63, 16, 60, -1
20, 17, 93, 53, 69, 80, -1
92, 98, 17, 48, 29, 21, -1
35, 9, 18, 35, 62, 99, -1
91, 68, 33, 50, 3, 83, -1
23, 16, 68, 42, 43, 76, -1
50, 14, 40, 97, 33, 50, -1
23, 8, 35, 2, 3, 24, -1
0, 92, 19, 13, 87, 75, -1
41, 36, 11, 78, 27, 34, -1
54, 33, 15, 52, 90, 61, -1
88, 36, 36, 61, 65, 62, -1
76, 35, 21, 55, 77, 40, 286
67, 79, 8, 33, 25, 25, -1
52, 35, 53, 20, 67, 40, 87
65, 27, 58, 38, 32, 42, -1
24, 48, 81, 13, 85, 81, -1
75, 26, 70, 11, 83, 35, -1
20, 90, 89, 95, 54, 33, -1
46, 16, 97, 22, 2, 41, -1
84, 39, 20, 36, 80, 85, -1
80, 61, 71, 84, 25, 86, -1
32, 56, 72, 39, 69, 81, -1
73, 54, 12, 13, 96, 13, -1
68, 100, 89, 93, 84, 29, -1
78, 68, 40, 67, 42, 79, -1
71, 67, 34, 85, 37, 77, -1
96, 7, 89, 74, 38, 34, -1
77, 20, 6, 68, 31, 3, -1
35, 87, 7, 58, 47, 56, -1
99, 72, 25, 21, 42, 64, -1
85, 95, 73, 79, 39, 20, -1
77, 93, 58, 49, 6, 3, -1
79, 68, 41, 12, 31, 37, -1
71, 10, 45, 50, 23, 55, -1
35, 72, 86, 31, 14, 85, -1
88, 3, 32, 28, 69, 44, -1
72, 54, 23, 23, 69, 15, -1
51, 93, 23, 46, 15, 39, -1
67, 12, 38, 12, 65, 72, -1
100, 41, 96, 59, 82, 79, 141
